,0,1
4250,11.1.04.08,OBANIGBE-FOUDITI
4251,11.1.04.09,OGOUKPATE
4252,11.1.04.10,OKO-AKARE
4253,11.1.04.11,OLOGO
4254,11.1.04.12,OLOGO AKPAKPA
4255,11.1.05.01,ADJAGLO
4256,11.1.05.02,DJIDAGBA
4257,11.1.05.03,GBANOU
4258,11.1.05.04,ITCHAGBA-GBADODO
4259,11.1.05.05,ITCHANGNI
4260,11.1.05.06,LOGOU
4261,11.1.05.07,MISSEBO
4262,11.1.05.08,OLOHOUNGBODJE
4263,11.1.05.09,OUIGNAN-GBADODO
4264,11.1.05.10,TATONNONKON
4265,11.1.05.11,TATONNONKON JARDIN
4266,11.2.01.01,AKADJA
4267,11.2.01.02,AKADJA-AGAMADIN
4268,11.2.01.03,AKADJA-GBODJE
4269,11.2.01.04,AKADJA-GOUTEDO
4270,11.2.01.05,BANIGBE GARE
4271,11.2.01.06,BANIGBE LOKOSSA
4272,11.2.01.07,BANIGBE-NAGOT
4273,11.2.01.08,DANGBAN
4274,11.2.01.09,DOOKE
4275,11.2.01.10,DOOKE-HANZOUME
4276,11.2.01.11,DOOKE-SEDJE
4277,11.2.01.12,HEGO
4278,11.2.01.13,LOKOSSA-ALIHOGODO
4279,11.2.01.14,LOUBE
4280,11.2.01.15,SEDO
4281,11.2.02.01,ADANMAYI
4282,11.2.02.03,DAAGBE-NAGOT
4283,11.2.02.04,DAN
4284,11.2.02.05,DJEGOU-AYIDJEDO
4285,11.2.02.06,DJEGOU-DJEDJE
4286,11.2.02.07,DJEGOU-NAGOT
4287,11.2.02.08,GBLOGBLO
4288,11.2.02.10,LOKO-KOUKOU
4289,11.2.51.01,ARAROMI
4290,11.2.51.02,AYETEDJOU
4291,11.2.51.03,BAODJO
4292,11.2.51.04,GANMI
4293,11.2.51.05,GBOKOU
4294,11.2.51.06,GBOKOUTOU
4295,11.2.51.07,IDI-ORO
4296,11.2.51.08,IFANGNI-ODOFIN
4297,11.2.51.09,IGOLO
4298,11.2.51.10,IGUIGNANHOUN
4299,11.2.51.11,IKO
4300,11.2.51.12,ITA-ELEKPETE
4301,11.2.51.13,ITA-KPAKO
4302,11.2.51.14,ITA-SOUMBA
4303,11.2.51.15,IYOKO
4304,11.2.51.16,OKE-ODJA
4305,11.2.51.17,SORI
4306,11.2.03.01,KITIGBO
4307,11.2.03.02,KO-AGONKESSA
4308,11.2.03.03,KO-AYIDJEDO
4309,11.2.03.04,KO-DOGBA
4310,11.2.03.05,KO-GBEGODO
4311,11.2.03.06,KO-HOUEZE
4312,11.2.03.07,KO-KOUMOLOU
4313,11.2.03.08,KO-OGOU
4314,11.2.03.09,KO-ZOUNGODO
4315,11.2.04.01,HOUMBO-DJEDJE
4316,11.2.04.02,HOUMBO-NAGOT
4317,11.2.04.03,KOUYE
4318,11.2.04.04,LAGBE
4319,11.2.04.05,OKEDJERE
4320,11.2.04.06,SOBE
4321,11.2.04.07,SOBE-AYELAWADJE
4322,11.2.04.08,SOKOU
4323,11.2.04.09,SOKOU-ALIHOGBOGO
4324,11.2.04.10,ZIAN
4325,11.2.05.01,AGBODJEDO
4326,11.2.05.02,DESSAH
4327,11.2.05.03,KETOU GBECON
4328,11.2.05.04,KETOUKPE
4329,11.2.05.05,KO-ANAGODO
4330,11.2.05.06,MONGBA
4331,11.2.05.07,TAMONDO
4332,11.2.05.08,TCHAADA CENTRE
4333,11.3.01.01,ADAKPLAME
4334,11.3.01.02,AGONLIN-KPAHOU
4335,11.3.01.03,AGUIGADJI
4336,11.3.01.04,DOGO
4337,11.3.01.05,EDENOU
4338,11.3.01.06,EWE
4339,11.3.01.07,GBAKA-NANZE
4340,11.3.01.08,KINWO
4341,11.3.01.09,KOZOUNVI
4342,11.3.01.10,OHIZIHAN
4343,11.3.02.01,AKPAKAME
4344,11.3.02.02,ALAGBE-ILLIKIMOUN
4345,11.3.02.03,AWAYA
4346,11.3.02.04,AYEKOTONIAN
4347,11.3.02.05,EFFEOUTE
4348,11.3.02.06,EMEDA-IGBOILOUKAN
4349,11.3.02.07,IDIGNY
4350,11.3.02.08,IDJEDJE
4351,11.3.02.09,IGBO-IGANNAN
4352,11.3.02.10,ILLADJI
4353,11.3.02.11,ILLARA-KANGA
4354,11.3.02.12,ILLECHIN
4355,11.3.02.13,ILLIKIMOUN
4356,11.3.02.14,ILLIKIMOUN-KOLLY
4357,11.3.02.15,ISSELOU
4358,11.3.02.16,IWESSOUN
4359,11.3.02.17,IWOYE-BENIN
4360,11.3.02.18,OBATEDO
4361,11.3.02.19,OGUELETE
4362,11.3.51.01,ASSENA
4363,11.3.51.02,ATCHOUBI
4364,11.3.51.03,AWAI
4365,11.3.51.04,AYELAWADJE
4366,11.3.51.05,DAGBANDJI
4367,11.3.51.06,IDADJE
4368,11.3.51.07,IDENA
4369,11.3.51.08,IDJABO
4370,11.3.51.10,IGUI-OLOU
4371,11.3.51.11,INANSE
4372,11.3.51.12,IRADIGBAN
4373,11.3.51.13,MASSAFE
4374,11.3.51.14,OBAFEMI
4375,11.3.51.15,ODI-ARO
4376,11.3.51.17,OKE-OLA
4377,11.3.51.18,OLOROUNSHOGO
4378,11.3.51.19,OSSOKODJO
4379,11.3.03.01,ADJOZOUNME
4380,11.3.03.02,AGOZOUNME
4381,11.3.03.04,AKPAMBAOU
4382,11.3.03.05,ALAKOUTA
4383,11.3.03.06,AYEKOU
4384,11.3.03.07,AYETEDJOU
4385,11.3.03.08,GANGNIGON
4386,11.3.03.10,IGBOOLA-OFIRI
4387,11.3.03.11,KAJOLA
4388,11.3.03.12,KPANKOU
4389,11.3.03.13,MOWODANI
4390,11.3.03.14,ODOKOTO
4391,11.3.03.15,SODJI
4392,11.3.03.16,VEDJI
4393,11.3.03.17,WOROKO
4394,11.3.03.18,ZOUNKPE-ETIGBO
4395,11.3.04.01,ATANKA
4396,11.3.04.02,ATAN-OCHOUKPA
4397,11.3.04.03,BOLOROUNFE
4398,11.3.04.04,IGBO-EDE
4399,11.3.04.05,KEWI
4400,11.3.04.06,ODOMETA
4401,11.3.04.07,OLOKA
4402,11.3.05.01,IDJOU
4403,11.3.05.02,IKOKO
4404,11.3.05.03,IMONLE-AYO
4405,11.3.05.04,OFIA
4406,11.3.05.05,OKPOMETA
4407,11.3.05.06,OMOU
4408,11.4.01.01,AHOYEYE
4409,11.4.01.02,AKPAMAN
4410,11.4.01.03,BANIGBE
4411,11.4.01.04,IDI-ORO
4412,11.4.01.05,IGBIDI
4413,11.4.01.06,ISSALE-IBERE
4414,11.4.01.07,ITA-ADELEYE
4415,11.4.01.08,OKE-ITA
4416,11.4.02.01,AGBELE
4417,11.4.02.02,AKPATE
4418,11.4.02.03,EGUELOU
4419,11.4.02.04,IGANA
4420,11.4.02.05,IGBO-ASSOGBA
4421,11.4.02.06,IHORO
4422,11.4.02.07,ILLEMON
4423,11.4.02.08,OGOUBA
4424,11.4.03.01,ABBA
4425,11.4.03.02,ATCHAGA
4426,11.4.03.03,GBANAGO
4427,11.4.03.04,IGBO-EWE
4428,11.4.03.05,ILLEKPA
4429,11.4.03.06,ILLOULOFIN
4430,11.4.03.07,ISSABA
4431,11.4.03.08,ITCHAGBA
4432,11.4.03.09,ITCHAKPO
4433,11.4.03.10,ITCHEDE
4434,11.4.03.11,ITCHOCHE
4435,11.4.03.12,IWOYE
4436,11.4.03.13,KADJOLA
4437,11.4.03.14,KETTY
4438,11.4.03.15,ONIGBOLO
4439,11.4.03.16,OUIGNAN-ILE
4440,11.4.51.01,ADJEGOUNLE
4441,11.4.51.02,ADJISSOU
4442,11.4.51.03,AKOUHO
4443,11.4.51.04,AYERE-AGBAROU
4444,11.4.51.05,AYETEDJOU
4445,11.4.51.06,IDOGAN
4446,11.4.51.07,IGBOICHE
4447,11.4.51.08,ILLOUSSA-OSSOMOU
4448,11.4.51.10,ISSALE-AFFIN DOUANE
4449,11.4.51.09,ISSALE-AFFIN II
4450,11.4.51.11,ITA-ATINGA
4451,11.4.51.12,ITCHEKO
4452,11.4.51.13,MAMAGUE
4453,11.4.51.14,OKE ATA
4454,11.4.51.15,OKE OLA
4455,11.4.51.16,POBE-NORD
4456,11.4.51.17,TALALA
4457,11.4.04.01,CHAFFOU
4458,11.4.04.02,IBATE
4459,11.4.04.03,IGA
4460,11.4.04.04,IGBO-EDE
4461,11.4.04.05,IGBOKOFIN-EGUELOU
4462,11.4.04.06,IGBO-OCHO
4463,11.4.04.08,OTEKOTAN
4464,11.4.04.09,TOWE
4465,11.5.01.01,AGADA-HOUNME
4466,11.5.01.02,AKPECHI
4467,11.5.01.03,ASSA-GAME
4468,11.5.01.05,BARIGBO-OWODE
4469,11.5.01.06,IBADJA SODJI
4470,11.5.01.07,IDJIBORO
4471,11.5.01.08,IGBO EGAN
4472,11.5.01.09,IKPEDJILE
4473,11.5.01.10,ILLAKO IDIORO
4474,11.5.01.12,ILLOUGOU-KOSSOMI
4475,11.5.01.13,ITA ALABE
4476,11.5.01.14,ITA-AYINLA
4477,11.5.01.15,KOBEDJO
4478,11.5.01.16,MAKPA
4479,11.5.01.17,MODOGAN
4480,11.5.02.02,ARAROMI
4481,11.5.02.03,ATTAN OKOUTA-KADJOLA
4482,11.5.02.04,ATTAN-ONIBEDJI
4483,11.5.02.05,AYETORO OKE AWO
4484,11.5.02.06,IGBA
4485,11.5.02.07,IGBO-ABIKOU
4486,11.5.02.09,IGBOLA
4487,10.8.01.03,ADOMEY
4488,10.8.01.04,AHOUANTIKOMEY
4489,10.8.01.05,AKPASSA ODO OBA
4490,10.8.01.06,AVASSA BAGORO AGBOKOMEY
4491,10.8.01.07,AYETORO
4492,10.8.01.08,AYIMLONFIDE
4493,10.8.01.09,DEGUEKOME
4494,10.8.01.10,DOTA-ATTINGBANSA-AZONZAKOMEY
4495,10.8.01.11,GANTO
4496,10.8.01.12,GBASSOU-ITABODO
4497,10.8.01.13,GBECON
4498,10.8.01.14,GUEVIE-ZINKOMEY
4499,10.8.01.15,HONDJI-HONNOU FILLA
4500,10.8.01.16,HOUEGBO-HLINKOMEY
4501,10.8.01.17,HOUEYOGBE-GBEDJI
4502,10.8.01.18,HOUEZOUNMEY
4503,10.8.01.19,IDI-ARABA
4504,10.8.01.20,ILEFIE
4505,10.8.01.21,KPOTA SANDODO
4506,10.8.01.22,LOKOSSA
4507,10.8.01.23,OGANLA-GARE-EST
4508,10.8.01.24,SADOGNON-ADJEGOUNLE
4509,10.8.01.25,SADOGNON-WOUSSA
4510,10.8.01.26,SAGBO KOSSOUKODE
4511,10.8.01.27,SOKOMEY-TOFFINKOMEY
4512,10.8.01.28,TOGOH - ADANKOMEY
4513,10.8.01.29,VEKPA
4514,10.8.02.01,AGBOKOU AGA
4515,10.8.02.02,AGBOKOU BASSODJI MAIRIE
4516,10.8.02.03,AGBOKOU CENTRE SOCIAL
4517,10.8.02.04,AGBOKOU ODO
4518,10.8.02.05,ATTAKE OLORY-TOGBE
4519,10.8.02.06,ATTAKE YIDI
4520,10.8.02.07,DJEGAN DAHO
4521,10.8.02.08,DONOUKIN LISSESSA
4522,10.8.02.09,GBEZOUNKPA
4523,10.8.02.10,GUEVIE DJEGANTO
4524,10.8.02.11,HINKOUDE
4525,10.8.02.12,KANDEVIE RADIO HOKON
4526,10.8.02.13,KOUTONGBE
4527,10.8.02.14,SEDJEKO
4528,10.8.02.15,TCHINVIE
4529,10.8.02.16,ZOUNKPA HOUETO
4530,10.8.03.01,ADJINA NORD
4531,10.8.03.02,ADJINA SUD
4532,10.8.03.03,AVAKPA KPODJI
4533,10.8.03.04,AVAKPA-TOKPA
4534,10.8.03.05,DJASSIN  DAHO
4535,10.8.03.06,DJASSIN ZOUNME
4536,10.8.03.07,FOUN-FOUN DJAGUIDI
4537,10.8.03.08,FOUN-FOUN GBEGO
4538,10.8.03.09,FOUN-FOUN SODJI
4539,10.8.03.10,FOUN-FOUN TOKPA
4540,10.8.03.11,HASSOU AGUE
4541,10.8.03.12,OGANLA  ATAKPAME
4542,10.8.03.13,OGANLA NORD
4543,10.8.03.14,OGANLA POSTE
4544,10.8.03.15,OGANLA SOKE
4545,10.8.03.16,OGANLA SUD
4546,10.8.03.17,OUINLINDA AHOLOUKOMEY
4547,10.8.03.18,OUINLINDA HOPITAL
4548,10.8.03.19,ZEBOU AGA
4549,10.8.03.20,ZEBOU AHOUANGBO
4550,10.8.03.21,ZEBOU -ITATIGRI
4551,10.8.03.22,ZEBOU -MASSE
4552,10.8.04.01,ANAVIE
4553,10.8.04.02,ANAVIE VOIRIE
4554,10.8.04.03,DJEGAN KPEVI
4555,10.8.04.04,DODJI
4556,10.8.04.05,GBEDJROMEDE FUSION
4557,10.8.04.06,GBODJE
4558,10.8.04.07,GUEVIE
4559,10.8.04.08,HLOGOU OU HLONGOU
4560,10.8.04.09,HOUINME CHATEAU D'EAU
4561,10.8.04.11,HOUINME GANTO
4562,10.8.04.12,HOUINME GBEDJROMEDE
4563,10.8.04.13,HOUNSA
4564,10.8.04.14,HOUNSOUKO
4565,05.3.02.03,GBANLIN-FIFADJI
4566,05.4.05.01,AFFESSOMOU
4567,05.4.05.08,YAOUI
4568,05.4.06.06,LAMINOU-AIDJEDO
4569,05.5.07.02,HONNOUKON
4570,05.5.08.02,ANIGBE
4571,05.5.09.04,IGBERI
4572,05.5.10.02,AGLAMIDJODJI
4573,06.1.05.10,KISSAMEY
4574,06.1.06.02,AGBANNATE
4575,06.1.06.09,LONKLY
4576,06.2.01.07,SEBIOHOUE-ADJINTIMEY
4577,06.3.01.03,AYOMI CENTRE
4578,06.3.01.10,ZOKPEDJI
4579,06.3.02.06,ZOHOUDJI
4580,06.5.07.08,YOBOHOUE
4581,06.5.08.05,ZOUNTOKPA
4582,06.5.09.06,ZOUNDOTAN
4583,06.6.01.01,ADJIDO CENTRE
4584,07.1.51.04,AORO-NAGO
4585,07.1.51.10,BIGUINA AKPASSA
4586,07.1.51.17,IGBOMAKO
4587,07.1.02.04,MANIGRI-OKE SOUANGBE
4588,07.3.02.06,DONGA
4589,07.3.02.12,GOSSO
4590,07.3.02.19,TOKO-TOKO
4591,07.3.04.01,BOUGOU FANA
4592,07.3.08.06,WASSA
4593,07.3.09.06,MINANGA
4594,07.4.01.03,ATCHANKOMOU
4595,07.4.01.10,KOMTCHA
4596,06.4.04.06,DEKANDJI
4597,06.4.04.12,GNIGBOUGAN
4598,06.4.05.04,KOGBETOHOUE
4599,10.3.02.03,AKODJI
4600,10.3.03.01,ANIVIEKOME
4601,10.3.03.08,WOUNDEKOME
4602,08.1.11.06,GBEGAMEY MIFONGOU
4603,08.1.12.02,AIBATIN DODO
4604,08.1.05.08,MISSEBO
4605,09.1.51.01,ADANLOKPE
4606,09.1.51.08,ATCHONTOE
4607,09.1.51.15,KOUNDOHOUNHOUE
4608,09.2.04.16,KPOTA
4609,09.2.05.04,OUSSA TOKPA
4610,09.2.06.03,FANDIHOUIN
4611,09.2.06.09,TEKOZOUIN
4612,09.3.01.03,COCOUCODJI
4613,09.4.04.03,FOLLY CONDJI
4614,09.4.05.02,GBEAWA
4615,09.4.05.08,ZOGBEDJI
4616,09.4.51.07,HOUNSOUKOE
4617,09.5.52.14,HOUETIHOUE
4618,09.5.04.02,HECONDJI
4619,09.6.01.01,ADROGBO
4620,09.6.01.07,GANDJAZOUNME
4621,10.1.01.08,TOKOME
4622,10.1.02.05,GASSAKO
4623,10.1.03.03,ANAGBO
4624,10.1.03.09,YEVIE
4625,10.5.02.09,HOUNGO
4626,10.5.03.02,AGBOMASSE
4627,11.5.02.10,ILLAKO FAADJI-ITA AKPINTY
4628,11.5.02.11,IWERE
4629,11.5.02.12,MAKPOHOU
4630,11.5.51.01,ARAROMI
4631,11.5.51.02,ARIBIDESSI
4632,11.5.51.03,ATTEWO LARA
4633,11.5.51.04,DAGBAO
4634,11.5.51.05,DEGOUN
4635,11.5.51.06,DJOKO
4636,11.5.51.07,GBOKOUDAI
4637,11.5.51.08,IGBO-EYE
4638,11.5.51.09,ITA ORO-IREDE
4639,11.5.51.10,KADJOLA
4640,11.5.51.11,KOLOGBO MEKE
4641,11.5.51.12,KOSSI
4642,11.5.51.13,MIROKO
4643,11.5.51.14,MORO
4644,11.5.51.15,ODANYOGOUN
4645,11.5.51.16,ODELLA
4646,11.5.51.17,SODJI
4647,11.5.51.18,SURU LERE
4648,11.5.52.01,AGONSA
4649,11.5.52.02,DEGUE
4650,11.5.52.03,GBOZOUNMON
4651,11.5.52.04,HOUNME
4652,11.5.52.05,IGBO-AKPA
4653,11.5.52.06,ISSALE EKO
4654,11.5.52.07,ITA GBOKOU
4655,11.5.52.08,ODANREGOUN
4656,11.5.52.09,WAI
4657,11.5.52.10,YOGOU TOHOU
4658,11.5.52.11,ZIMON
4659,11.5.03.01,ADJOHOUN-KOLLE
4660,11.5.03.02,ADJOHOUN-KOLLEDJEDJE
4661,11.5.03.03,AKADJA
4662,11.5.03.04,AYIDJEDO
4663,11.5.03.05,AYITA
4664,11.5.03.06,DRA
4665,11.5.03.07,GBAGLA NOUNAGNON
4666,11.5.03.08,GBOUGBOUTA
4667,11.5.03.09,HOUEGBO
4668,11.5.03.10,IKEMON
4669,11.5.03.11,OKE
4670,11.5.03.12,TAKON CENTRE
4671,11.5.04.01,ADANMAYI
4672,11.5.04.02,ARAROMI
4673,11.5.04.03,GBAGLA-YOVOGBEDJI
4674,11.5.04.04,ILLASSO NAGOT
4675,11.5.04.05,ILLASSO SAHARO
4676,11.5.04.06,OKEIGBO
4677,11.5.04.07,SAHARO DJEDJE
4678,11.5.04.08,SAHARO NAGOT
4679,11.5.04.09,SANRIN-KPINLE
4680,11.5.04.10,TOTA
4681,11.5.04.11,YOKO CENTRE
4682,12.1.01.01,AKOUESSA
4683,12.1.01.02,DOKON
4684,12.1.01.03,GNANSATA
4685,12.1.01.04,OUEME
4686,12.1.01.05,SONOU AKOUTA
4687,12.1.01.06,SONOU FIYE
4688,12.1.02.01,ALLOMAKANME
4689,12.1.02.02,DETOHOU CENTRE
4690,12.1.02.03,GUEGUEZOGON
4691,12.1.02.04,KODJI CENTRE
4692,12.1.02.05,WO-TANGADJI
4693,12.1.51.01,DJEGBE
4694,12.1.51.02,DJIME
4695,12.1.51.03,GBECON-HOUEGBO
4696,12.1.51.04,GOHO
4697,12.1.51.05,SOGBO-ALIHO
4698,12.1.51.06,SOHOUE
4699,12.1.51.07,TOHIZANLY
4700,12.1.52.01,AGBLOME
4701,12.1.52.02,AGNANGNAN
4702,12.1.52.03,AZALI
4703,12.1.52.04,GBEKON HOUNLI
4704,12.1.52.05,VEKPA
4705,12.1.52.06,WANKON
4706,12.1.03.01,HOUAO
4707,12.1.03.02,HOUELI
4708,12.1.03.03,LELE
4709,12.1.03.04,SEHOUN
4710,12.1.53.01,ADANDOKPODJI
4711,12.1.53.03,AHOUAGA
4712,12.1.53.04,DOGUEME
4713,12.1.53.05,DOTA
4714,12.1.53.06,HOUNTONDJI
4715,12.1.53.07,SADA
4716,12.1.04.02,GBEHIZANKON
4717,12.1.04.03,LEGBAHOLI
4718,12.1.04.04,LOKOKANME
4719,12.1.04.05,ZOUNZONME
4720,12.2.01.01,ADANHONDJIGON
4721,12.2.01.02,AZOZOUNDJI
4722,12.2.01.04,KPATINME
4723,12.2.01.05,TANGOUDO
4724,12.2.02.01,ADINGNIGON
4725,12.2.02.02,MAKPEHOGON
4726,12.2.02.03,TOSSOTA
4727,12.2.51.01,AGBANGNIZOUN
4728,12.2.51.02,AKPEHO-DOKPA
4729,12.2.51.03,AKPEHO-SEME
4730,12.2.51.04,AVALI
4731,12.2.51.05,AZANKPANTO
4732,12.2.51.06,TANTA
4733,12.2.03.01,AGBIDIME
4734,12.2.03.02,AHISSATOGON
4735,12.2.03.03,DANLI
4736,12.2.03.04,GBINDOUNME
4737,12.2.03.05,WEDJE
4738,12.2.04.01,AHOUAKANME
4739,12.2.04.02,AKODEBAKOU
4740,12.2.04.03,HAGBLADOU
4741,12.2.04.04,KPOTA
4742,12.2.04.05,ZOUNME
4743,12.2.05.01,DILLY-FANOU
4744,12.2.05.02,HOUNDO
4745,12.2.05.03,LISSAZOUNME
4746,12.2.05.04,MIGNONHITO
4747,12.2.05.05,OUNGBENOUDO
4748,12.2.05.06,SEKIDJATO
4749,12.2.05.07,ZOUNGBO-GBLOME
4750,12.2.06.01,ABIGO
4751,12.2.06.02,FONLI
4752,12.2.06.03,GBOZOUN 1
4753,12.2.06.04,GBOZOUN 2
4754,12.2.06.05,LOUKPE
4755,12.2.06.06,SOHOUE-DOVOTA
4756,12.2.07.01,ADJIDO
4757,12.2.07.02,DODOME
4758,12.2.07.03,HOUNTO
4759,12.2.07.04,LEGO
4760,12.2.08.01,DEKANME
4761,12.2.08.02,GBOLI
4762,12.2.08.03,HODJA
4763,12.2.08.04,HOUALA
4764,12.2.08.05,KPODJI
4765,12.2.08.06,TANVE
4766,12.2.08.07,TOWETA
4767,12.2.09.01,DODJI
4768,12.2.09.02,KANZOUN
4769,12.2.09.03,KPOTO
4770,12.2.09.04,TOKPA
4771,12.2.09.05,ZOUNGOUDO
4772,12.3.01.01,FLELI
4773,12.3.01.02,MANABOE
4774,12.3.01.03,ZAKANME
4775,12.3.01.04,ZOUNGOUDO
4776,12.3.02.01,ADAME
4777,12.3.02.02,AGBOKOU
4778,12.3.02.03,AHOUADANOU
4779,12.3.02.04,GBETO
4780,12.3.02.05,ZOUNGOUDO
4781,12.3.02.06,ZOUNZONME
4782,12.3.51.01,AGBADJAGON
4783,12.3.51.02,AGBANGON
4784,12.3.51.03,AGBANWEME
4785,12.3.51.04,AHOUAME
4786,12.3.51.05,AIWEME
4787,12.3.51.06,DJESSOUHOGON
4788,12.3.51.07,DJOGNANGBO
4789,12.3.51.08,HEZONHO
4790,12.3.51.09,HOUNDONHO
4791,12.3.51.10,KPATALOCOLI
4792,12.3.51.11,SEHOUEHO HOUNDONHO
4793,12.3.51.12,SEME
4794,12.3.52.01,ADAME-AHITO
4795,12.3.52.02,AGONVEZOUN
4796,12.3.52.03,AHOUAME-AHITO
4797,12.3.52.05,GANCON-PONSA
4798,12.3.52.06,GBANHICON
4799,12.3.52.07,HONMEHO
4800,12.3.52.08,KODOTA
4801,12.3.52.09,KPOCON
4802,12.3.52.11,SOGBA
4803,12.3.52.12,ZAKPO-ADAGAME
4804,12.3.03.01,ADAME-ADATO
4805,12.3.03.02,ALIGOUDO
4806,12.3.03.03,GNIDJAZOUN
4807,12.3.04.01,ADAGAME-LISEZOUN
4808,12.3.04.03,HOUNDON
4809,12.3.04.04,LISSEZOUN
4810,12.3.05.01,AHOUALI
4811,12.3.05.02,ATTOGOUIN
4812,12.3.05.03,OUASSAHO
4813,12.3.05.05,WANGNASSA
4814,12.3.05.06,ZOUNZONSA
4815,12.3.06.01,DJONOUTA
4816,12.3.06.02,HELOU
4817,12.3.06.03,LOTCHO
4818,12.3.06.04,MASSE-GBAME
4819,12.3.06.05,SOKPADELLI
4820,12.3.06.06,TOVIGOME
4821,12.3.07.01,ATCHONME
4822,12.3.07.02,SACLO-ALIKPA
4823,12.3.07.03,SACLO-SOKON
4824,12.3.08.01,ADANMINAKOUGON
4825,12.3.08.02,ALIKPA
4826,12.3.08.03,EDJEGBINMEGON
4827,12.3.08.04,LOKODAVE
4828,12.3.08.05,LOKOZOUN
4829,12.3.08.06,MADJE
4830,12.3.08.07,SODOHOME CENTRE
4831,12.3.08.08,TODO
4832,12.3.08.09,VEHOU
4833,12.3.08.10,ZOUNKPA-AGBOTOGON
4834,12.4.51.01,AZEHOUNHOLI
4835,12.4.51.02,DOME
4836,12.4.51.03,VOLI
4837,12.4.51.04,ZOUNSEGO
4838,12.4.52.01,AHITO
4839,12.4.52.02,DOME
4840,12.4.52.03,HOUNHOLI
4841,12.4.52.04,KPAGOUDO
4842,12.4.01.01,AGNANGAN
4843,12.4.01.02,HOUNDO
4844,12.4.01.03,HOUNVIGUELI
4845,12.4.01.04,YENAWA
4846,12.4.01.05,ZOUNGOUDO
4847,12.4.53.01,AGBANGNANHOUE
4848,12.4.53.02,AZONHOLI
4849,12.4.53.03,DAHOUE
4850,12.4.53.04,DAHOUIGON
4851,12.4.53.05,GANDAHOGON
4852,12.4.53.06,SESLAME
4853,12.4.53.07,TOUE
4854,12.4.54.01,ADJA
4855,12.4.54.02,AGA
4856,12.4.54.03,BAGON
4857,12.4.54.04,DANGBEHONOU
4858,12.4.54.05,DEKPADA
4859,12.4.54.06,MAKPEGON
4860,12.4.55.01,AGA
4861,12.4.55.02,AIZONDO
4862,12.4.55.03,ATTOGON
4863,12.4.55.04,FINANGNON
4864,12.4.55.05,HOUETON
4865,12.4.55.06,HOUEYIHO
4866,12.4.56.01,ABAYAHOUE
4867,12.4.56.02,AGA
4868,12.4.56.03,AGOSSOUHOUE
4869,12.4.56.04,VEME
4870,12.4.57.01,AKPATCHIHOUE
4871,12.4.57.02,FONLI
4872,12.4.57.03,SEKON-DJAKPA
4873,12.4.57.04,ZOGOLI
4874,12.5.01.01,AGBLOKPA
4875,12.5.01.02,AVOKANZOUN
4876,12.5.01.03,DJOHO
4877,12.5.01.04,FONKPAME
4878,12.5.01.05,GOUTCHON
4879,12.5.01.06,SAVAKON
4880,12.5.02.01,ASSAN
4881,12.5.02.02,AWOTRELE
4882,12.5.02.03,DENOU
4883,12.5.02.04,DJREKPEDJI
4884,12.5.02.05,GANGAN
4885,12.5.02.06,KOUDAGBA
4886,12.5.02.07,KOUEKOUEKANME
4887,12.5.02.08,SANKPITI
4888,12.5.02.09,TOKPE
4889,12.5.02.10,ZOUNGAHOU
4890,12.5.03.01,AGBOHOUTOGON
4891,12.5.03.02,ASSANTOUN
4892,12.5.03.03,DAANON-KPOTA
4893,12.5.03.05,DRIDJI
4894,12.5.03.06,HANAGBO
4895,12.5.03.07,LALO
4896,12.5.03.08,LINSINLIN
4897,12.5.03.09,WOKOU
4898,12.5.51.02,AGONHOHOUN
4899,12.5.51.03,DJESSI
4900,12.5.51.04,DJIDJA-ALIGOUDO
4901,12.5.51.05,DONA
4902,12.5.51.06,GBIHOUNGON
4903,12.5.51.07,HOUNVI
4904,12.5.51.09,MADJAVI
4905,12.5.51.10,SAWLAKPA
4906,12.5.51.11,SOVLEGNI
4907,12.5.51.12,WOGBAYE
4908,12.5.51.13,YE
4909,12.5.51.15,ZINKANME
4910,12.5.04.01,BOHOUE
4911,12.5.04.02,DOHOUIME
4912,12.5.04.03,HEVI
4913,12.5.04.04,HONHOUN
4914,12.5.04.05,HOUKPA
4915,12.5.05.01,AHOKANME
4916,12.5.05.02,BETTA
4917,12.5.05.03,BOOKOU
4918,12.5.05.04,GOBAIX
4919,12.5.05.05,LAGBADO
4920,12.5.05.06,LAKPO
4921,12.5.06.01,AKLINME
4922,12.5.06.02,AMONTIKA
4923,12.5.06.03,CHIE
4924,12.5.06.04,HOUTO
4925,12.5.06.05,KOKOROKO
4926,12.5.06.06,VEVI
4927,12.5.07.01,AMAKPA
4928,12.5.07.02,FONKPODJI
4929,12.5.07.03,GOUNOUKOUIN
4930,12.5.07.04,KATAKENON (KAKA TEHOU)
4931,12.5.07.05,KOHOUGON
4932,12.5.07.06,KOUGBADJI
4933,12.5.07.07,LOBETA
4934,12.5.07.08,MONSOUROU
4935,12.5.07.09,YAGBANOUGON
4936,12.5.08.01,ADAME-HOUEGLO
4937,12.5.08.02,KPAKPANENE
4938,12.5.08.03,LELE-ADATO
4939,12.5.08.04,MOUGNON-AKE
4940,12.5.08.05,MOUGNON-KOSSOU
4941,12.5.08.06,TOSSOTA
4942,12.5.09.01,ADAME
4943,12.5.09.02,AHITO
4944,12.5.09.03,AIHOUIDJI
4945,12.5.09.04,KINGBE
4946,12.5.09.05,KPETETA
