,CDP,DP,CCM,CM,CAR,AR,VQ,CVQ
3060,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,KOLOCONDE ZONGO,07.3.05.06
3061,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,KOLOKONDE SAOUPEHOUN,07.3.05.07
3062,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,KPEBOUCO,07.3.05.08
3063,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,TEBOU,07.3.05.09
3064,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,TEWAOU,07.3.05.10
3065,7,DONGA,703,DJOUGOU,70305,KOLOCONDE,YOROSSONGA,07.3.05.11
3066,7,DONGA,703,DJOUGOU,70306,ONKLOU,BAKOU,07.3.06.01
3067,7,DONGA,703,DJOUGOU,70306,ONKLOU,DANOGOU,07.3.06.02
3068,7,DONGA,703,DJOUGOU,70306,ONKLOU,DARINGA,07.3.06.03
3069,7,DONGA,703,DJOUGOU,70306,ONKLOU,GOROBANI,07.3.06.04
3070,7,DONGA,703,DJOUGOU,70306,ONKLOU,ISSAMANGA,07.3.06.05
3071,7,DONGA,703,DJOUGOU,70306,ONKLOU,ONKLOU PAHANOUN,07.3.06.06
3072,7,DONGA,703,DJOUGOU,70306,ONKLOU,ONKLOU SAOUPEHOUN,07.3.06.07
3073,7,DONGA,703,DJOUGOU,70306,ONKLOU,WEWE,07.3.06.08
3074,7,DONGA,703,DJOUGOU,70307,PARTAGO,ABINTAGA,07.3.07.01
3075,7,DONGA,703,DJOUGOU,70307,PARTAGO,DABOGOU,07.3.07.02
3076,7,DONGA,703,DJOUGOU,70307,PARTAGO,DEMSIHOU,07.3.07.03
3077,7,DONGA,703,DJOUGOU,70307,PARTAGO,DONWARI,07.3.07.04
3078,7,DONGA,703,DJOUGOU,70307,PARTAGO,KOROKOU,07.3.07.05
3079,7,DONGA,703,DJOUGOU,70307,PARTAGO,MOMONGOU,07.3.07.06
3080,7,DONGA,703,DJOUGOU,70307,PARTAGO,NANOGOU,07.3.07.07
3081,7,DONGA,703,DJOUGOU,70307,PARTAGO,PARTAGO,07.3.07.08
3082,7,DONGA,703,DJOUGOU,70307,PARTAGO,TEPREDJISSI,07.3.07.09
3083,7,DONGA,703,DJOUGOU,70307,PARTAGO,VANHOUI,07.3.07.10
3084,7,DONGA,703,DJOUGOU,70308,PELEBINA,GBESSOU,07.3.08.01
3085,7,DONGA,703,DJOUGOU,70308,PELEBINA,GOUMBAKOU,07.3.08.02
3086,7,DONGA,703,DJOUGOU,70308,PELEBINA,KAKINDONI,07.3.08.03
3087,7,DONGA,703,DJOUGOU,70308,PELEBINA,KOHA,07.3.08.04
3088,7,DONGA,703,DJOUGOU,70308,PELEBINA,PELEBINA,07.3.08.05
3089,7,DONGA,703,DJOUGOU,70308,PELEBINA,YARAKEOU,07.3.08.07
3090,7,DONGA,703,DJOUGOU,70309,SEROU,ALFA KPARA,07.3.09.01
3091,7,DONGA,703,DJOUGOU,70309,SEROU,BOULOUM,07.3.09.02
3092,7,DONGA,703,DJOUGOU,70309,SEROU,BOUMVARI,07.3.09.03
3093,7,DONGA,703,DJOUGOU,70309,SEROU,DEWA,07.3.09.04
3094,7,DONGA,703,DJOUGOU,70309,SEROU,KPALI,07.3.09.05
3095,7,DONGA,703,DJOUGOU,70309,SEROU,NAGATCHOHI,07.3.09.07
3096,7,DONGA,703,DJOUGOU,70309,SEROU,PAPARANGA,07.3.09.08
3097,7,DONGA,703,DJOUGOU,70309,SEROU,SEROU,07.3.09.09
3098,7,DONGA,704,OUAKE,70401,BADJOUDE,AKPADE,07.4.01.01
3099,7,DONGA,704,OUAKE,70401,BADJOUDE,ALITOKOUM,07.4.01.02
3100,7,DONGA,704,OUAKE,70401,BADJOUDE,BADJOUDE,07.4.01.04
3101,7,DONGA,704,OUAKE,70401,BADJOUDE,BISSETOUGOU,07.4.01.05
3102,7,DONGA,704,OUAKE,70401,BADJOUDE,BOHOMDO,07.4.01.06
3103,7,DONGA,704,OUAKE,70401,BADJOUDE,ITCHODE,07.4.01.07
3104,7,DONGA,704,OUAKE,70401,BADJOUDE,KADOLASSI,07.4.01.08
3105,7,DONGA,704,OUAKE,70401,BADJOUDE,KAKPALA,07.4.01.09
3106,6,COUFFO,603,DOGBO,60303,HONTON,ATCHANHOUE,06.3.03.01
3107,6,COUFFO,603,DOGBO,60303,HONTON,AVEGODE,06.3.03.02
3108,6,COUFFO,603,DOGBO,60303,HONTON,CODJOHOUE,06.3.03.03
3109,6,COUFFO,603,DOGBO,60303,HONTON,DADOHOUE,06.3.03.04
3110,6,COUFFO,603,DOGBO,60303,HONTON,KOUTIME,06.3.03.05
3111,6,COUFFO,603,DOGBO,60303,HONTON,KPOHA,06.3.03.06
3112,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,HEDJAME,06.3.04.01
3113,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,HOUNDROME,06.3.04.02
3114,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,HOUNSA,06.3.04.03
3115,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,LOKOGOHOUE,06.3.04.04
3116,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,MIDANGBE,06.3.04.05
3117,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,SEGBA,06.3.04.06
3118,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,TOULEHOUDJI,06.3.04.07
3119,6,COUFFO,603,DOGBO,60304,LOKOGOHOUE,VEHIDJI,06.3.04.08
3120,6,COUFFO,603,DOGBO,60305,MADJRE,ADANDRO-AKODE,06.3.05.01
3121,6,COUFFO,603,DOGBO,60305,MADJRE,AYESSO,06.3.05.02
3122,6,COUFFO,603,DOGBO,60305,MADJRE,BOTAGBE,06.3.05.03
3123,6,COUFFO,603,DOGBO,60305,MADJRE,FAFADJI,06.3.05.04
3124,6,COUFFO,603,DOGBO,60305,MADJRE,GODOHOU,06.3.05.05
3125,6,COUFFO,603,DOGBO,60305,MADJRE,KENAVO,06.3.05.06
3126,6,COUFFO,603,DOGBO,60305,MADJRE,MADJRE CENTRE,06.3.05.07
3127,6,COUFFO,603,DOGBO,60305,MADJRE,TOGANNOU,06.3.05.08
3128,6,COUFFO,603,DOGBO,60351,TOTA,ACHITOU,06.3.51.01
3129,6,COUFFO,603,DOGBO,60351,TOTA,AGBEGNIDOHOUE,06.3.51.02
3130,6,COUFFO,603,DOGBO,60351,TOTA,AHOMEY,06.3.51.03
3131,6,COUFFO,603,DOGBO,60351,TOTA,DAHOUE,06.3.51.04
3132,6,COUFFO,603,DOGBO,60351,TOTA,DEGUIHOUE,06.3.51.05
3133,6,COUFFO,603,DOGBO,60351,TOTA,DEKANDJI,06.3.51.06
3134,6,COUFFO,603,DOGBO,60351,TOTA,FAMBOHOUE,06.3.51.07
3135,6,COUFFO,603,DOGBO,60351,TOTA,FONCOME AGANDANNONHOUE,06.3.51.08
3136,6,COUFFO,603,DOGBO,60351,TOTA,FONCOME AGBOHOUE,06.3.51.09
3137,6,COUFFO,603,DOGBO,60351,TOTA,FONCOME GOUHOUN,06.3.51.10
3138,6,COUFFO,603,DOGBO,60351,TOTA,FONCOME TETEHOUE,06.3.51.11
3139,6,COUFFO,603,DOGBO,60351,TOTA,HOUEDJAMEY,06.3.51.12
3140,6,COUFFO,603,DOGBO,60351,TOTA,HOUNGLOUI,06.3.51.13
3141,6,COUFFO,603,DOGBO,60351,TOTA,KEGBEHOUE,06.3.51.14
3142,6,COUFFO,603,DOGBO,60351,TOTA,KENOUHOUE,06.3.51.15
3143,6,COUFFO,603,DOGBO,60351,TOTA,KPODAVE,06.3.51.16
3144,6,COUFFO,603,DOGBO,60351,TOTA,KPOGODOU,06.3.51.17
3145,6,COUFFO,603,DOGBO,60351,TOTA,LOKOGBA,06.3.51.18
3146,6,COUFFO,603,DOGBO,60351,TOTA,MADANKANMEY,06.3.51.19
3147,6,COUFFO,603,DOGBO,60351,TOTA,TOTA BALIME,06.3.51.20
3148,6,COUFFO,603,DOGBO,60351,TOTA,TOTA KPODJI,06.3.51.21
3149,6,COUFFO,603,DOGBO,60351,TOTA,ZAPHI GNAMAMEY,06.3.51.22
3150,6,COUFFO,603,DOGBO,60351,TOTA,ZAPHI HOUEGANME,06.3.51.23
3151,6,COUFFO,603,DOGBO,60351,TOTA,ZAPHI HOUNSA,06.3.51.24
3152,6,COUFFO,603,DOGBO,60306,TOTCHANGNI CENTRE,ALLADA,06.3.06.01
3153,6,COUFFO,603,DOGBO,60306,TOTCHANGNI CENTRE,GNIGBE,06.3.06.02
3154,6,COUFFO,603,DOGBO,60306,TOTCHANGNI CENTRE,TOTCHANGNI,06.3.06.03
3155,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,ADJAHONME,06.4.01.01
3156,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,BETOUME,06.4.01.02
3157,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,DAYEHOUE,06.4.01.03
3158,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,EDAHOUE,06.4.01.04
3159,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,GODOHOU,06.4.01.05
3160,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,HOHLUIME,06.4.01.06
3161,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,KPEVIDJI,06.4.01.07
3162,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,OLOUHOUE,06.4.01.08
3163,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,SAWAME-HOSSOUHOUE,06.4.01.09
3164,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,TCHANHOUIWANWOUI,06.4.01.10
3165,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,TCHOKPOHOUE,06.4.01.11
3166,6,COUFFO,604,KLOUEKANMEY,60401,ADJAHONME,TOIME,06.4.01.12
3167,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,AGLALI,06.4.02.01
3168,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,AHOGBEYA,06.4.02.02
3169,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,DADJI,06.4.02.03
3170,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,DJIHAMI,06.4.02.04
3171,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,GAHAYADJI,06.4.02.05
3172,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,GAHAYANOU,06.4.02.06
3173,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,KLOSSOU,06.4.02.07
3174,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,KPLAKATAGON,06.4.02.08
3175,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,MADEME,06.4.02.09
3176,6,COUFFO,604,KLOUEKANMEY,60402,AHOGBEYA,TCHETON,06.4.02.10
3177,6,COUFFO,604,KLOUEKANMEY,60403,AYAHOHOUE,AHOUDJI,06.4.03.01
3178,6,COUFFO,604,KLOUEKANMEY,60403,AYAHOHOUE,AVEGANDJI,06.4.03.02
3179,6,COUFFO,604,KLOUEKANMEY,60403,AYAHOHOUE,AYAHOHOUE,06.4.03.03
3180,6,COUFFO,604,KLOUEKANMEY,60403,AYAHOHOUE,KEDJI,06.4.03.04
3181,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,ADAHOUE,06.4.04.01
3182,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,AKIME,06.4.04.02
3183,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,AVEGANME,06.4.04.03
3184,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,DANGNONCHIHOUE,06.4.04.04
3185,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,DAVIHOUE,06.4.04.05
3186,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,DJOTTO,06.4.04.07
3187,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,FIDEGNONHOUE,06.4.04.08
3188,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,GBEHOUNKOCHIHOUE,06.4.04.09
3189,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,GLOLIHOUE,06.4.04.10
3190,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,GNIGBOU,06.4.04.11
3191,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,HOUENOUSSOU,06.4.04.13
3192,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,YENAWA,06.4.04.14
3193,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,YEVIHOUE,06.4.04.15
3194,6,COUFFO,604,KLOUEKANMEY,60404,DJOTTO,ZOHOUDJI,06.4.04.16
3195,6,COUFFO,604,KLOUEKANMEY,60405,HONDJIN,GBEBLEHOUE,06.4.05.01
3196,6,COUFFO,604,KLOUEKANMEY,60405,HONDJIN,HONDJIN CENTRE,06.4.05.02
3197,6,COUFFO,604,KLOUEKANMEY,60405,HONDJIN,HONDJINGAN,06.4.05.03
3198,6,COUFFO,604,KLOUEKANMEY,60405,HONDJIN,KOME,06.4.05.05
3199,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,GBEHAMEY,10.1.04.06
3200,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,LINDJA-DANGBO,10.1.04.07
3201,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,MEDEDJONOU,10.1.04.08
3202,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,MEDEDJONOU-GBEHADJI,10.1.04.09
3203,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,SEME,10.1.04.10
3204,10,OUEME,1001,ADJARRA,100104,MEDEDJONOU,TCHAKOU,10.1.04.11
3205,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,ABATO,10.2.51.01
3206,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,AGBAKON,10.2.51.02
3207,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,ALLANZOUNME,10.2.51.03
3208,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,ASSROSSA,10.2.51.04
3209,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,GOUTIN,10.2.51.05
3210,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,HOUEKPA-KPOTA,10.2.51.06
3211,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,KINDJI-ANAME,10.2.51.07
3212,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,LOKOSSA,10.2.51.08
3213,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,WADON,10.2.51.09
3214,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,ZOUNGBOME,10.2.51.10
3215,10,OUEME,1002,ADJOHOUN,100251,ADJOHOUN,ZOUNGODO,10.2.51.11
3216,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,AGBOSSA-ADJAKAHOUE,10.2.01.01
3217,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,ALLANDOHOU,10.2.01.02
3218,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,DEKANME,10.2.01.03
3219,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,FONLY,10.2.01.04
3220,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,HOUEDO-AGUE,10.2.01.05
3221,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,HOUEDO-WO,10.2.01.06
3222,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,HOUINSA,10.2.01.07
3223,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,KPATINSA,10.2.01.08
3224,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,SEKONDJI,10.2.01.09
3225,10,OUEME,1002,ADJOHOUN,100201,AKPADANOU,SOKPETINKON,10.2.01.10
3226,10,OUEME,1002,ADJOHOUN,100202,AWONOU,ABIDOMEY,10.2.02.01
3227,10,OUEME,1002,ADJOHOUN,100202,AWONOU,ASSIGUI-GBONGODO,10.2.02.02
3228,10,OUEME,1002,ADJOHOUN,100202,AWONOU,AWOGOUDO,10.2.02.03
3229,10,OUEME,1002,ADJOHOUN,100202,AWONOU,AWONOU,10.2.02.04
3230,10,OUEME,1002,ADJOHOUN,100202,AWONOU,SILIKO,10.2.02.05
3231,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,ABEOKOUTA,10.2.03.01
3232,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,AGUE-MILAHIN,10.2.03.02
3233,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,AKOUEHAN-TOHOUE,10.2.03.03
3234,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,GBADA,10.2.03.04
3235,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,GBADA KPOTA,10.2.03.05
3236,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,GBEDOGO-OUDANOU,10.2.03.06
3237,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,GBEKANDJI,10.2.03.07
3238,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,HOUEDA,10.2.03.08
3239,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,HOUSSA,10.2.03.09
3240,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,KADEBOU-ZOUNME,10.2.03.10
3241,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,KLOGBOMEY,10.2.03.11
3242,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,KPODEDJI,10.2.03.12
3243,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,KPOTA,10.2.03.13
3244,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,SAORO,10.2.03.14
3245,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,SISSEKPA,10.2.03.15
3246,10,OUEME,1002,ADJOHOUN,100203,AZOWLISSE,TODE,10.2.03.16
3247,10,OUEME,1002,ADJOHOUN,100204,DEME,AHLAN,10.2.04.01
3248,10,OUEME,1002,ADJOHOUN,100204,DEME,DEME CENTRE,10.2.04.02
3249,10,OUEME,1002,ADJOHOUN,100204,DEME,FANVI,10.2.04.03
3250,10,OUEME,1002,ADJOHOUN,100204,DEME,GLA,10.2.04.04
3251,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,AGONLIN,10.2.05.01
3252,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,AHOUANDJANNAFON,10.2.05.02
3253,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,DANNOU,10.2.05.03
3254,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,DANNOU AYIDAGBEDJI,10.2.05.04
3255,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,GANGBAN,10.2.05.05
3256,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,GANGBAN TOGANHOUNSA,10.2.05.06
3257,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,GBEGBESSA,10.2.05.07
3258,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,GOGBO,10.2.05.08
3259,10,OUEME,1002,ADJOHOUN,100205,GANGBAN,LOWE,10.2.05.09
3260,10,OUEME,1002,ADJOHOUN,100206,KODE,GBANNAN,10.2.06.01
3261,10,OUEME,1002,ADJOHOUN,100206,KODE,GOUNOUHOUE,10.2.06.02
3262,10,OUEME,1002,ADJOHOUN,100206,KODE,HLANKPA,10.2.06.03
3263,10,OUEME,1002,ADJOHOUN,100206,KODE,KAKANITCHOE,10.2.06.04
3264,10,OUEME,1002,ADJOHOUN,100206,KODE,KODE - AKPO,10.2.06.05
3265,10,OUEME,1002,ADJOHOUN,100206,KODE,KODE-AGUE,10.2.06.06
3266,10,OUEME,1002,ADJOHOUN,100206,KODE,KODE-GOUKE,10.2.06.07
3267,10,OUEME,1002,ADJOHOUN,100207,TOGBOTA,TOGBOTA-AGUE,10.2.07.01
3268,10,OUEME,1002,ADJOHOUN,100207,TOGBOTA,TOGBOTA-OUJRA,10.2.07.02
3269,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,AKPADON,10.3.01.01
3270,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,BE'MBE,10.3.01.02
3271,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,B'MBE AKPA,10.3.01.03
3272,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,DJEKPE,10.3.01.04
3273,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,GBODJE,10.3.01.05
3274,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,GOUSSA,10.3.01.06
3275,10,OUEME,1003,AGUEGUES,100301,AVAGBODJI,HOUINTA,10.3.01.07
3276,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,AGBODJEDO,10.3.02.01
3277,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,AHOLOUKOME,10.3.02.02
3278,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,AKPAKOME,10.3.02.04
3279,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,AKPOLOUKOME,10.3.02.05
3280,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,DOGODO,10.3.02.06
3281,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,SOMAYI,10.3.02.07
3282,10,OUEME,1003,AGUEGUES,100302,HOUEDOME,ZINVIEKOME,10.3.02.08
3283,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,DJIGBEKOME,10.3.03.02
3284,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,DONOUKPA,10.3.03.03
3285,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,KINDJI,10.3.03.04
3286,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,KINTOKOME,10.3.03.05
3287,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,SOHEKOME,10.3.03.06
3288,10,OUEME,1003,AGUEGUES,100303,ZOUNGAME,TRANKOME,10.3.03.07
3289,10,OUEME,1004,AKPRO-MISSERETE,100451,AKPRO-MISSERETE,ABOGOME,10.4.51.01
3290,10,OUEME,1004,AKPRO-MISSERETE,100451,AKPRO-MISSERETE,ABOGOME-HLIHOUE,10.4.51.02
3291,10,OUEME,1004,AKPRO-MISSERETE,100451,AKPRO-MISSERETE,AKPAKANME,10.4.51.03
3292,7,DONGA,704,OUAKE,70401,BADJOUDE,PAMOU,07.4.01.11
3293,7,DONGA,704,OUAKE,70401,BADJOUDE,TALINTA,07.4.01.12
3294,7,DONGA,704,OUAKE,70401,BADJOUDE,TCHITCHAKOU,07.4.01.13
3295,7,DONGA,704,OUAKE,70402,KOMDE,ADJEDE,07.4.02.01
3296,7,DONGA,704,OUAKE,70402,KOMDE,AKOUSSITE,07.4.02.02
3297,7,DONGA,704,OUAKE,70402,KOMDE,ASSODE,07.4.02.03
3298,7,DONGA,704,OUAKE,70402,KOMDE,KOMDE,07.4.02.04
3299,7,DONGA,704,OUAKE,70402,KOMDE,MANKPASSI,07.4.02.05
3300,7,DONGA,704,OUAKE,70402,KOMDE,WEKETE,07.4.02.06
3301,7,DONGA,704,OUAKE,70402,KOMDE,YAMSALE,07.4.02.07
3302,7,DONGA,704,OUAKE,70451,OUAKE,ALAYOMDE,07.4.51.01
3303,7,DONGA,704,OUAKE,70451,OUAKE,ASSARADE,07.4.51.02
3304,7,DONGA,704,OUAKE,70451,OUAKE,AWANLA,07.4.51.03
3305,7,DONGA,704,OUAKE,70451,OUAKE,KANTE,07.4.51.04
3306,7,DONGA,704,OUAKE,70451,OUAKE,KASSUA-ALLA,07.4.51.05
3307,7,DONGA,704,OUAKE,70451,OUAKE,KOUKOULOUNDA,07.4.51.06
3308,7,DONGA,704,OUAKE,70451,OUAKE,KPELITE,07.4.51.07
3309,7,DONGA,704,OUAKE,70451,OUAKE,KPELOUDE,07.4.51.08
3310,7,DONGA,704,OUAKE,70451,OUAKE,SOBITE,07.4.51.09
3311,7,DONGA,704,OUAKE,70451,OUAKE,SONAHOLOU,07.4.51.10
3312,7,DONGA,704,OUAKE,70451,OUAKE,SONATE,07.4.51.11
3313,7,DONGA,704,OUAKE,70451,OUAKE,TCHALADE,07.4.51.12
3314,7,DONGA,704,OUAKE,70451,OUAKE,WAKITE,07.4.51.13
3315,7,DONGA,704,OUAKE,70403,SEMERE 1,AGBANDARE,07.4.03.01
3316,7,DONGA,704,OUAKE,70403,SEMERE 1,ATCHAKITAM,07.4.03.02
3317,7,DONGA,704,OUAKE,70403,SEMERE 1,ATCHANKPA-KOLAH,07.4.03.03
3318,7,DONGA,704,OUAKE,70403,SEMERE 1,BAPARAPEI,07.4.03.04
3319,7,DONGA,704,OUAKE,70403,SEMERE 1,DAKA,07.4.03.05
3320,7,DONGA,704,OUAKE,70403,SEMERE 1,GNALO,07.4.03.06
3321,7,DONGA,704,OUAKE,70403,SEMERE 1,KIM-KIM,07.4.03.07
3322,7,DONGA,704,OUAKE,70403,SEMERE 1,KOUBLY,07.4.03.08
3323,7,DONGA,704,OUAKE,70403,SEMERE 1,MAMI,07.4.03.09
3324,7,DONGA,704,OUAKE,70403,SEMERE 1,OURAMARE,07.4.03.10
3325,7,DONGA,704,OUAKE,70403,SEMERE 1,TCHINGAYARE,07.4.03.11
3326,7,DONGA,704,OUAKE,70404,SEMERE 2,ADEDEWO,07.4.04.01
3327,7,DONGA,704,OUAKE,70404,SEMERE 2,AGUE-GARBA,07.4.04.02
3328,7,DONGA,704,OUAKE,70404,SEMERE 2,AWOTOBI,07.4.04.03
3329,7,DONGA,704,OUAKE,70404,SEMERE 2,GAO,07.4.04.04
3330,7,DONGA,704,OUAKE,70404,SEMERE 2,GBAOU,07.4.04.05
3331,7,DONGA,704,OUAKE,70404,SEMERE 2,GNANGBA KABIA,07.4.04.06
3332,7,DONGA,704,OUAKE,70404,SEMERE 2,ITCHELLI,07.4.04.07
3333,7,DONGA,704,OUAKE,70404,SEMERE 2,KAGNIFELE,07.4.04.08
3334,7,DONGA,704,OUAKE,70404,SEMERE 2,KAKPESSIA,07.4.04.09
3335,7,DONGA,704,OUAKE,70404,SEMERE 2,KPAKPALARE,07.4.04.10
3336,7,DONGA,704,OUAKE,70404,SEMERE 2,KPELI-FADA,07.4.04.11
3337,7,DONGA,704,OUAKE,70404,SEMERE 2,N'DJAKADA,07.4.04.12
3338,7,DONGA,704,OUAKE,70404,SEMERE 2,TROUCARE-BAS,07.4.04.13
3339,7,DONGA,704,OUAKE,70405,TCHALINGA,KAWADO,07.4.05.01
3340,7,DONGA,704,OUAKE,70405,TCHALINGA,LANDA,07.4.05.02
3341,7,DONGA,704,OUAKE,70405,TCHALINGA,MADJATOM,07.4.05.03
3342,7,DONGA,704,OUAKE,70405,TCHALINGA,TCHALINGA,07.4.05.04
3343,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,AVOTROU AIMONLONFIDE,08.1.01.01
3344,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,AVOTROU GBEGO,08.1.01.02
3345,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,AVOTROU HOUEZEKOME,08.1.01.03
3346,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,DANDJI,08.1.01.04
3347,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,DANDJI HOKANME,08.1.01.05
3348,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,DONATEN,08.1.01.06
3349,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,FINAGNON,08.1.01.07
3350,8,LITTORAL,801,COTONOU,80101,1ER ARRONDISSEMENT,N'VENAMEDE,08.1.01.08
